Time,Flow
1557172265,56.0
1557172266,51.0
1557172267,51.0
1557172268,54.0
1557172269,54.0
1557172270,51.0
1557172271,54.0
1557172272,56.0
1557172273,56.0
1557172274,56.0
1557172275,54.0
1557172276,54.0
1557172277,54.0
1557172278,54.0
1557172279,54.0
1557172280,54.0
1557172281,54.0
1557172283,54.0
1557172284,54.0
1557172285,54.0
1557172286,56.0
1557172287,54.0
1557172288,54.0
1557172289,54.0
1557172290,54.0
1557172291,54.0
1557172292,54.0
1557172293,54.0
1557172294,51.0
1557172295,56.0
1557172296,56.0
1557172297,54.0
1557172298,56.0
1557172300,56.0
1557172301,54.0
1557172302,56.0
1557172303,56.0
1557172304,54.0
1557172305,54.0
1557172306,54.0
1557172307,13.0
1557172309,2.0
1557172610,0.0
1557172911,0.0
1557173120,22.0
1557173121,45.0
1557173122,54.0
1557173123,56.0
1557173124,38.0
1557173125,2.0
1557173129,2.0
1557173132,2.0
1557173161,33.0
1557173162,81.0
1557173163,87.0
1557173164,85.0
1557173165,85.0
1557173166,83.0
1557173167,83.0
1557173168,81.0
1557173169,49.0
1557173170,2.0
1557173202,2.0
1557173203,76.0
1557173204,65.0
1557173205,54.0
1557173207,54.0
1557173208,56.0
1557173209,56.0
1557173210,54.0
1557173211,54.0
1557173212,51.0
1557173213,15.0
1557173214,2.0
1557173222,22.0
1557173223,38.0
1557173224,38.0
1557173225,40.0
1557173226,40.0
1557173227,40.0
1557173228,40.0
1557173229,40.0
1557173230,38.0
1557173232,40.0
1557173233,38.0
1557173234,38.0
1557173235,40.0
1557173236,40.0
1557173237,40.0
1557173238,40.0
1557173239,40.0
1557173240,11.0
1557173242,2.0
1557173343,20.0
1557173344,22.0
1557173345,20.0
1557173346,20.0
1557173347,11.0
1557173351,2.0
1557173356,2.0
1557173361,2.0
1557173662,0.0
1557173963,0.0
1557174264,0.0
1557174267,20.0
1557174268,31.0
1557174269,45.0
1557174270,47.0
1557174271,47.0
1557174272,47.0
1557174273,45.0
1557174274,47.0
1557174275,47.0
1557174276,47.0
1557174277,47.0
1557174278,47.0
1557174280,47.0
1557174281,47.0
1557174282,45.0
1557174283,45.0
1557174284,47.0
1557174285,47.0
1557174286,47.0
1557174287,47.0
1557174288,47.0
1557174289,47.0
1557174290,45.0
1557174291,45.0
1557174292,45.0
1557174293,47.0
1557174294,45.0
1557174295,45.0
1557174296,45.0
1557174298,11.0
1557174599,0.0
1557174900,0.0
1557175201,0.0
1557175502,0.0
1557175803,0.0
1557176104,0.0
1557176405,0.0
1557176706,0.0
1557177007,0.0
1557177308,0.0
1557177609,0.0
1557177663,36.0
1557177664,72.0
1557177665,36.0
1557177667,2.0
1557177668,4.0
1557177671,2.0
1557177887,31.0
1557177888,60.0
1557177889,65.0
1557177890,67.0
1557177891,65.0
1557177892,67.0
1557177893,65.0
1557177894,67.0
1557177895,65.0
1557177896,67.0
1557177897,67.0
1557177899,67.0
1557177900,67.0
1557177901,67.0
1557177902,67.0
1557177903,67.0
1557177904,67.0
1557177905,67.0
1557177906,67.0
1557177907,67.0
1557177908,67.0
1557177909,67.0
1557177910,67.0
1557177911,67.0
1557177912,67.0
1557177913,67.0
1557177914,67.0
1557177915,67.0
1557177917,67.0
1557177918,67.0
1557177919,65.0
1557177920,60.0
1557177921,4.0
1557178222,0.0
1557178435,29.0
1557178436,36.0
1557178437,36.0
1557178438,36.0
1557178439,36.0
1557178440,36.0
1557178441,38.0
1557178442,38.0
1557178443,38.0
1557178444,38.0
1557178445,38.0
1557178447,36.0
1557178448,38.0
1557178449,38.0
1557178450,38.0
1557178451,38.0
1557178452,38.0
1557178453,36.0
1557178454,38.0
1557178455,36.0
1557178456,36.0
1557178457,36.0
1557178458,36.0
1557178459,36.0
1557178460,38.0
1557178461,38.0
1557178462,36.0
1557178463,36.0
1557178465,13.0
1557178466,2.0
1557178469,2.0
1557178753,29.0
1557178754,76.0
1557178755,78.0
1557178756,78.0
1557178757,81.0
1557178758,81.0
1557178759,78.0
1557178760,81.0
1557178761,78.0
1557178762,78.0
1557178763,78.0
1557178764,76.0
1557178765,81.0
1557178766,78.0
1557178768,78.0
1557178769,78.0
1557178770,78.0
1557178771,76.0
1557178772,78.0
1557178773,78.0
1557178774,76.0
1557178775,29.0
1557178776,2.0
1557178791,13.0
1557178792,67.0
1557178793,67.0
1557178794,65.0
1557178795,65.0
1557178796,49.0
1557178797,2.0
1557178798,2.0
1557178835,2.0
1557178836,36.0
1557178837,36.0
1557178838,40.0
1557178839,38.0
1557178840,38.0
1557178841,38.0
1557178842,38.0
1557178843,38.0
1557178844,40.0
1557178845,38.0
1557178846,38.0
1557178847,38.0
1557178848,29.0
1557178895,27.0
1557178896,72.0
1557178897,76.0
1557178899,76.0
1557178900,76.0
1557178901,78.0
1557178902,76.0
1557178903,78.0
1557178904,76.0
1557178905,76.0
1557178906,76.0
1557178907,76.0
1557178908,76.0
1557178909,76.0
1557178910,76.0
1557178911,76.0
1557178912,76.0
1557178913,76.0
1557178914,78.0
1557178915,76.0
1557178917,76.0
1557178918,76.0
1557178919,76.0
1557178920,76.0
1557178921,76.0
1557178922,78.0
1557178923,76.0
1557178924,76.0
1557178925,78.0
1557178926,76.0
1557178927,78.0
1557178928,78.0
1557178929,76.0
1557178930,78.0
1557178931,76.0
1557178932,78.0
1557178933,78.0
1557178935,78.0
1557178936,78.0
1557178937,78.0
1557178938,78.0
1557178939,78.0
1557178940,63.0
1557178941,2.0
1557178950,4.0
1557178951,31.0
1557178952,38.0
1557178953,38.0
1557178954,38.0
1557178955,38.0
1557178956,38.0
1557178957,38.0
1557178958,38.0
1557178960,38.0
1557178961,38.0
1557178962,36.0
1557178963,38.0
1557178964,36.0
1557178965,38.0
1557178966,36.0
1557178967,38.0
1557178968,38.0
1557178969,36.0
1557178970,38.0
1557178971,38.0
1557178972,36.0
1557178973,38.0
1557178974,36.0
1557178975,38.0
1557178977,38.0
1557178978,36.0
1557178979,38.0
1557178980,38.0
1557178981,38.0
1557178982,36.0
1557178983,38.0
1557178984,38.0
1557178985,36.0
1557178986,38.0
1557178987,38.0
1557178988,38.0
1557178989,38.0
1557178990,36.0
1557178991,9.0
1557178992,2.0
1557178996,2.0
1557179001,2.0
1557179056,2.0
1557179057,58.0
1557179058,69.0
1557179059,72.0
1557179060,72.0
1557179061,72.0
1557179062,72.0
1557179063,69.0
1557179064,69.0
1557179065,72.0
1557179066,72.0
1557179067,72.0
1557179068,72.0
1557179069,72.0
1557179070,72.0
1557179071,72.0
1557179073,72.0
1557179074,74.0
1557179075,72.0
1557179076,69.0
1557179077,72.0
1557179078,72.0
1557179079,69.0
1557179080,72.0
1557179081,63.0
1557179082,56.0
1557179083,54.0
1557179084,54.0
1557179085,54.0
1557179086,56.0
1557179087,56.0
1557179088,56.0
1557179089,54.0
1557179091,54.0
1557179092,54.0
1557179093,54.0
1557179094,56.0
1557179095,56.0
1557179096,54.0
1557179097,54.0
1557179098,54.0
1557179099,54.0
1557179100,56.0
1557179101,58.0
1557179102,58.0
1557179103,56.0
1557179104,58.0
1557179105,60.0
1557179106,58.0
1557179107,58.0
1557179109,60.0
1557179110,58.0
1557179111,58.0
1557179112,58.0
1557179113,58.0
1557179114,58.0
1557179115,58.0
1557179116,58.0
1557179117,60.0
1557179118,33.0
1557179119,6.0
1557179144,20.0
1557179145,36.0
1557179146,36.0
1557179147,36.0
1557179148,36.0
1557179150,36.0
1557179151,36.0
1557179152,36.0
1557179153,36.0
1557179154,15.0
1557179257,27.0
1557179258,31.0
1557179259,31.0
1557179260,31.0
1557179261,31.0
1557179262,31.0
1557179263,27.0
1557179264,6.0
1557179359,11.0
1557179360,36.0
1557179361,36.0
1557179362,36.0
1557179364,36.0
1557179365,36.0
1557179366,33.0
1557179367,33.0
1557179368,33.0
1557179369,33.0
1557179370,33.0
1557179371,33.0
1557179372,33.0
1557179373,27.0
1557179375,6.0
1557179428,20.0
1557179429,38.0
1557179430,40.0
1557179431,38.0
1557179432,40.0
1557179433,38.0
1557179434,38.0
1557179435,40.0
1557179436,40.0
1557179437,33.0
1557179438,9.0
1557179439,2.0
1557179618,24.0
1557179619,45.0
1557179620,45.0
1557179621,47.0
1557179623,45.0
1557179624,47.0
1557179625,45.0
1557179626,45.0
1557179627,47.0
1557179628,45.0
1557179629,45.0
1557179630,42.0
1557179631,13.0
1557179632,2.0
1557179807,4.0
1557179808,33.0
1557179809,33.0
1557179810,33.0
1557179811,31.0
1557179812,33.0
1557179813,33.0
1557179815,33.0
1557179816,33.0
1557179817,33.0
1557179818,33.0
1557179819,33.0
1557179820,27.0
1557179821,6.0
1557179957,11.0
1557179958,38.0
1557179959,36.0
1557179960,38.0
1557179961,38.0
1557179962,36.0
1557179963,31.0
1557179964,6.0
1557180112,13.0
1557180113,54.0
1557180115,51.0
1557180116,54.0
1557180117,54.0
1557180118,54.0
1557180119,54.0
1557180120,51.0
1557180121,54.0
1557180122,54.0
1557180123,51.0
1557180124,51.0
1557180125,51.0
1557180126,6.0
1557180131,2.0
1557180197,4.0
1557180198,24.0
1557180199,24.0
1557180201,9.0
1557180206,2.0
1557180210,2.0
1557180435,51.0
1557180436,42.0
1557180437,63.0
1557180438,29.0
1557180439,24.0
1557180440,24.0
1557180441,22.0
1557180442,24.0
1557180443,24.0
1557180444,24.0
1557180445,24.0
1557180446,24.0
1557180447,24.0
1557180449,27.0
1557180450,24.0
1557180451,24.0
1557180452,24.0
1557180453,24.0
1557180454,24.0
1557180455,24.0
1557180456,24.0
1557180457,24.0
1557180458,24.0
1557180459,24.0
1557180460,24.0
1557180461,24.0
1557180462,24.0
1557180463,24.0
1557180464,24.0
1557180465,24.0
1557180467,24.0
1557180468,24.0
1557180469,24.0
1557180470,24.0
1557180471,24.0
1557180472,24.0
1557180473,27.0
1557180474,24.0
1557180475,24.0
1557180476,24.0
1557180477,24.0
1557180478,24.0
1557180479,24.0
1557180480,24.0
1557180481,24.0
1557180482,24.0
1557180483,24.0
1557180484,24.0
1557180486,24.0
1557180487,24.0
1557180488,24.0
1557180489,27.0
1557180490,24.0
1557180491,27.0
1557180492,24.0
1557180493,24.0
1557180494,24.0
1557180495,24.0
1557180496,24.0
1557180497,24.0
1557180498,24.0
1557180499,24.0
1557180500,24.0
1557180501,24.0
1557180503,24.0
1557180504,24.0
1557180505,24.0
1557180506,24.0
1557180507,24.0
1557180508,24.0
1557180509,22.0
1557180510,22.0
1557180511,22.0
1557180512,22.0
1557180513,24.0
1557180514,24.0
1557180515,24.0
1557180516,24.0
1557180517,24.0
1557180518,22.0
1557180519,22.0
1557180521,24.0
1557180522,22.0
1557180523,22.0
1557180524,22.0
1557180525,22.0
1557180526,22.0
1557180527,22.0
1557180528,22.0
1557180529,22.0
1557180530,24.0
1557180531,24.0
1557180532,24.0
1557180533,24.0
1557180534,24.0
1557180535,24.0
1557180536,27.0
1557180537,27.0
1557180538,27.0
1557180540,24.0
1557180541,24.0
1557180542,24.0
1557180543,24.0
1557180544,24.0
1557180545,27.0
1557180546,24.0
1557180547,22.0
1557180548,24.0
1557180549,24.0
1557180550,24.0
1557180551,24.0
1557180552,22.0
1557180553,24.0
1557180554,22.0
1557180555,4.0
1557180857,0.0
1557181073,2.0
1557181074,29.0
1557181075,31.0
1557181076,33.0
1557181077,33.0
1557181078,33.0
1557181079,36.0
1557181080,31.0
1557181081,6.0
1557181087,2.0
1557181090,2.0
1557181242,22.0
1557181243,54.0
1557181244,22.0
1557181245,20.0
1557181246,20.0
1557181248,20.0
1557181249,20.0
1557181250,18.0
1557181251,18.0
1557181252,20.0
1557181253,20.0
1557181254,18.0
1557181255,20.0
1557181256,20.0
1557181257,20.0
1557181258,18.0
1557181259,15.0
1557181260,2.0
1557181263,4.0
1557181299,6.0
1557181300,22.0
1557181301,22.0
1557181303,22.0
1557181304,27.0
1557181305,29.0
1557181306,29.0
1557181307,29.0
1557181308,29.0
1557181309,31.0
1557181310,31.0
1557181311,31.0
1557181312,29.0
1557181313,29.0
1557181314,31.0
1557181315,31.0
1557181316,29.0
1557181317,29.0
1557181318,29.0
1557181320,31.0
1557181321,29.0
1557181322,4.0
1557181323,2.0
1557181624,0.0
1557181925,0.0
1557182226,0.0
1557182527,0.0
1557182827,0.0
1557183128,0.0
1557183429,0.0
1557183730,0.0
1557184031,0.0
1557184332,0.0
1557184633,0.0
1557184934,0.0
1557185235,0.0
1557185536,0.0
1557185837,0.0
1557186139,0.0
1557186440,0.0
1557186741,0.0
1557187042,0.0
1557187343,0.0
1557187644,0.0
1557187945,0.0
1557188246,0.0
1557188547,0.0
1557188847,0.0
1557189148,0.0
1557189449,0.0
1557189749,0.0
1557190050,0.0
1557190351,0.0
1557190652,0.0
1557190953,0.0
1557191254,0.0
1557191555,0.0
1557191855,0.0
1557192157,0.0
1557192458,0.0
1557192758,0.0
1557193058,0.0
1557193359,0.0
1557193660,0.0
1557193961,0.0
1557194262,0.0
1557194563,0.0
1557194864,0.0
1557195164,0.0
1557195465,0.0
1557195766,0.0
1557196067,0.0
1557196368,0.0
1557196670,0.0
1557196971,0.0
1557197272,0.0
1557197573,0.0
1557197874,0.0
1557198175,0.0
1557198476,0.0
1557198777,0.0
1557199078,0.0
1557199379,0.0
1557199680,0.0
1557199981,0.0
1557200282,0.0
1557200583,0.0
1557200884,0.0
1557201185,0.0
1557201487,0.0
1557221809,0.0
1557222110,0.0
1557222411,0.0
1557222713,0.0
1557223014,0.0
1557223315,0.0
1557223616,0.0
1557223917,0.0
1557224218,0.0
1557224519,0.0
1557224820,0.0
1557225121,0.0
1557225422,0.0
1557225723,0.0
1557226024,0.0
1557226325,0.0
1557226627,0.0
1557226928,0.0
1557227229,0.0
1557227530,0.0
1557227831,0.0
1557228132,0.0
1557228433,0.0
1557228734,0.0
1557229035,0.0
1557229336,0.0
1557229637,0.0
1557229938,0.0
1557230239,0.0
1557230541,0.0
1557230842,0.0
1557231143,0.0
1557231444,0.0
1557231745,0.0
1557232046,0.0
1557232347,0.0
1557232648,0.0
1557232949,0.0
1557233250,0.0
1557233551,0.0
1557233852,0.0
1557234153,0.0
1557234455,0.0
1557234756,0.0
1557235057,0.0
1557235358,0.0
1557235659,0.0
1557235960,0.0
1557236261,0.0
1557236562,0.0
1557236863,0.0
1557237164,0.0
1557237465,0.0
1557237766,0.0
1557238068,0.0
1557238369,0.0
1557238670,0.0
1557238971,0.0
1557239272,0.0
1557239573,0.0
1557239874,0.0
1557240175,0.0
1557240476,0.0
1557240777,0.0
1557241078,0.0
1557241379,0.0
1557241681,0.0
1557241982,0.0
1557242283,0.0
1557242584,0.0
1557242885,0.0
1557243186,0.0
1557243487,0.0
1557243788,0.0
1557244089,0.0
1557244390,0.0
1557244691,0.0
1557244992,0.0
1557245293,0.0
1557245595,0.0
1557245896,0.0
1557246197,0.0
1557246498,0.0
1557246799,0.0
1557247100,0.0
1557247401,0.0
1557247702,0.0
1557248003,0.0
1557248304,0.0
1557248605,0.0
1557248906,0.0
1557249207,0.0
1557249509,0.0
1557249810,0.0
1557250111,0.0
1557250412,0.0
1557250713,0.0
1557251014,0.0
1557251315,0.0
1557251616,0.0
1557251917,0.0
1557252218,0.0
1557252519,0.0
1557252820,0.0
1557253122,0.0
1557253423,0.0
1557253724,0.0
1557254025,0.0
1557254326,0.0
1557254627,0.0
1557254928,0.0
1557255229,0.0
1557255530,0.0
1557255831,0.0
1557256132,0.0
1557256433,0.0
1557256734,0.0
1557257036,0.0
1557257337,0.0
1557257638,0.0
1557257939,0.0
1557258240,0.0
1557258541,0.0
1557258842,0.0
1557259143,0.0
1557259444,0.0
1557259745,0.0
1557260046,0.0
1557260348,0.0
1557260649,0.0
1557260950,0.0
1557261251,0.0
1557261552,0.0
1557261853,0.0
1557262154,0.0
1557262455,0.0
1557262756,0.0
1557263057,0.0
1557263358,0.0
1557263659,0.0
1557263960,0.0
1557264262,0.0
1557264563,0.0
1557264864,0.0
1557265165,0.0
1557265466,0.0
1557265767,0.0
1557266068,0.0
1557266369,0.0
1557266670,0.0
1557266971,0.0
1557267272,0.0
1557267574,0.0
1557267875,0.0
1557268176,0.0
1557268477,0.0
1557268778,0.0
1557269079,0.0
1557269380,0.0
1557269681,0.0
1557269981,0.0
1557270282,0.0
1557270583,0.0
1557270885,0.0
1557271186,0.0
1557271487,0.0
1557271788,0.0
1557272089,0.0
1557272390,0.0
1557272691,0.0
1557272992,0.0
1557273293,0.0
1557273594,0.0
1557273895,0.0
1557274196,0.0
1557274497,0.0
1557274799,0.0
1557275100,0.0
1557275401,0.0
1557275702,0.0
1557276003,0.0
1557276304,0.0
1557276605,0.0
1557276906,0.0
1557277207,0.0
1557277508,0.0
1557277809,0.0
1557278110,0.0
1557278412,0.0
1557278713,0.0
1557279014,0.0
1557279315,0.0
1557279616,0.0
1557279917,0.0
1557280218,0.0
1557280519,0.0
1557280820,0.0
1557281121,0.0
1557281423,0.0
1557281724,0.0
1557282025,0.0
1557282326,0.0
1557282627,0.0
1557282928,0.0
1557283229,0.0
1557283530,0.0
1557283831,0.0
1557284132,0.0
1557284433,0.0
1557284734,0.0
1557285038,0.0
1557285339,0.0
1557285640,0.0
1557285941,0.0
1557286242,0.0
1557286544,0.0
1557286845,0.0
1557287146,0.0
1557287447,0.0
1557287748,0.0
1557288049,0.0
1557288350,0.0
1557288651,0.0
1557288952,0.0
1557289253,0.0
1557289554,0.0
1557289855,0.0
1557290157,0.0
1557290458,0.0
1557290759,0.0
1557291060,0.0
1557291361,0.0
1557291662,0.0
1557291963,0.0
1557292264,0.0
1557292463,20.0
1557292464,24.0
1557292465,27.0
1557292466,29.0
1557292467,33.0
1557292468,31.0
1557292469,31.0
1557292470,31.0
1557292471,33.0
1557292472,31.0
1557292474,31.0
1557292475,31.0
1557292476,33.0
1557292477,31.0
1557292478,33.0
1557292479,31.0
1557292480,33.0
1557292481,33.0
1557292482,31.0
1557292483,31.0
1557292484,33.0
1557292485,31.0
1557292486,33.0
1557292487,33.0
1557292488,33.0
1557292489,31.0
1557292490,31.0
1557292492,31.0
1557292493,31.0
1557292494,33.0
1557292495,31.0
1557292496,31.0
1557292497,31.0
1557292498,33.0
1557292499,33.0
1557292500,33.0
1557292501,31.0
1557292502,33.0
1557292503,33.0
1557292504,31.0
1557292505,33.0
1557292506,33.0
1557292507,31.0
1557292508,33.0
1557292510,31.0
1557292511,33.0
1557292512,33.0
1557292513,33.0
1557292514,33.0
1557292515,33.0
1557292516,31.0
1557292517,33.0
1557292518,33.0
1557292519,31.0
1557292520,31.0
1557292521,33.0
1557292522,33.0
1557292523,18.0
1557292526,2.0
1557292532,2.0
1557292533,20.0
1557292535,24.0
1557292536,6.0
1557292537,2.0
1557292570,6.0
1557292571,22.0
1557292572,38.0
1557292573,40.0
1557292574,40.0
1557292575,40.0
1557292576,42.0
1557292577,40.0
1557292578,42.0
1557292579,40.0
1557292580,42.0
1557292581,40.0
1557292582,40.0
1557292583,42.0
1557292585,42.0
1557292586,40.0
1557292587,40.0
1557292588,42.0
1557292589,42.0
1557292590,42.0
1557292591,42.0
1557292592,42.0
1557292593,42.0
1557292594,42.0
1557292595,42.0
1557292596,42.0
1557292597,42.0
1557292598,42.0
1557292599,42.0
1557292600,45.0
1557292601,42.0
1557292603,42.0
1557292604,42.0
1557292605,42.0
1557292606,42.0
1557292607,42.0
1557292608,42.0
1557292609,40.0
1557292610,42.0
1557292611,40.0
1557292612,42.0
1557292613,42.0
1557292614,40.0
1557292615,40.0
1557292616,40.0
1557292617,42.0
1557292618,42.0
1557292619,40.0
1557292621,42.0
1557292622,42.0
1557292623,40.0
1557292624,42.0
1557292625,42.0
1557292626,42.0
1557292627,40.0
1557292628,42.0
1557292629,42.0
1557292630,40.0
1557292631,40.0
1557292632,42.0
1557292633,40.0
1557292634,40.0
1557292635,42.0
1557292636,42.0
1557292637,42.0
1557292638,40.0
1557292640,42.0
1557292641,42.0
1557292642,42.0
1557292643,40.0
1557292644,42.0
1557292645,42.0
1557292646,40.0
1557292647,42.0
1557292648,42.0
1557292649,40.0
1557292650,40.0
1557292651,42.0
1557292652,42.0
1557292653,42.0
1557292654,42.0
1557292655,40.0
1557292656,42.0
1557292658,42.0
1557292659,40.0
1557292660,42.0
1557292661,42.0
1557292662,40.0
1557292663,40.0
1557292664,42.0
1557292665,40.0
1557292666,40.0
1557292667,42.0
1557292668,42.0
1557292669,40.0
1557292670,42.0
1557292671,42.0
1557292672,42.0
1557292673,42.0
1557292674,40.0
1557292676,20.0
1557292977,0.0
1557293278,0.0
1557293579,0.0
1557293880,0.0
1557294181,0.0
1557294482,0.0
1557294783,0.0
1557295084,0.0
1557295385,0.0
1557295686,0.0
1557295987,0.0
1557296288,0.0
1557296589,0.0
1557296890,0.0
1557297191,0.0
1557297492,0.0
1557297793,0.0
1557298094,0.0
1557298396,0.0
1557298697,0.0
1557298998,0.0
1557299299,0.0
1557299600,0.0
1557299901,0.0
